
Text conversion of header file \h820\optphotolab\Drones\DJI__Mavic_3M\viikki-field_calibration__20240521\sky_irrad\irrad_sky__00073.asd
 -------------------------------------------------------------
                                                                                                                                                            
The instrument number was  18875/1
New ASD spectrum file: Program version = 6.04 file version = 7.00
Spectrum saved: 05/21/2024 at 11:33:07
VNIR integration time : 136
VNIR channel 1 wavelength = 350 wavelength step = 1
There was one sample per data value
xmin = 350 xmax= 2500
ymin= 0 ymax= 2.5
The instrument digitizes spectral values to 16 bits
SWIR1 gain was 16 offset was 2051
SWIR2 gain was 16 offset was 2070
Join between VNIR and SWIR1 was 1000 nm
Join between SWIR1 and SWIR2 was 1800 nm
VNIR dark signal subtracted
100 dark measurements taken Tue May 21 11:27:15 2024
DCC value was 0
Data is not compared to a white reference
There was a remote cosine receptor attached
Spectrum file is raw data with embedded reference
GPS-Latitude is S0
GPS-Longitude is E0
GPS-Altitude is 0
GPS-UTC is 00:00:00

Smart Detector
Serial#  0
Signal (A)  0.000E00
Dark (A)  0.000E00
Ref (A)  0.000E00
Status  0 - Uninitialized
Gain  E-4
Averaging  0
Temp (C)  0.0
Humid (%)  0.0

Wavelength	rad_sky-00073.asd
974	 0.353816844899706 
975	 0.351494963021074 
976	 0.350529189034972 
977	 0.35140860621229 
978	 0.354058691035724 
979	 0.358484782089385 
980	 0.36366881594316 
981	 0.369462572385651 
982	 0.375318865182842 
983	 0.379632074943576 
984	 0.383779963748768 
985	 0.387960227456425 
986	 0.391689789462511 
987	 0.393871677348086 
988	 0.396291951360934 
989	 0.398213373696318 
990	 0.39919398740892 
991	 0.400180422798529 
992	 0.399749379769482 
993	 0.400003878209979 
994	 0.401418986743021 
995	 0.401192545856714 
996	 0.400581933473074 
997	 0.400303241120457 
998	 0.400085986581242 
999	 0.398663990247355 
1000	 0.397632688205403 
1001	 0.386953646916675 
1002	 0.384280279738865 
1003	 0.381857517543781 
1004	 0.380425073331727 
1005	 0.378605550075048 
1006	 0.377731923861569 
1007	 0.377500415075101 
1008	 0.378925522960203 
1009	 0.379914365147018 
1010	 0.379191070834278 
1011	 0.379481225138741 
1012	 0.378025079765319 
1013	 0.376670091689959 
1014	 0.375039675362476 
1015	 0.374692644500422 
1016	 0.376648346682027 
1017	 0.376413970290178 
1018	 0.375744672580746 
1019	 0.375031723803058 
1020	 0.372756607825333 
1021	 0.369591192142391 
1022	 0.368948470092845 
1023	 0.369103442311248 
1024	 0.370212933852872 
1025	 0.37038332048949 
1026	 0.369798378273307 
1027	 0.368660221557056 
1028	 0.366491818597926 
1029	 0.365072374018655 
1030	 0.363716822551023 
1031	 0.362411371344597 
1032	 0.3611169891003 
1033	 0.35973203034736 
1034	 0.357801314732843 
1035	 0.355686783734427 
1036	 0.355418184464145 
1037	 0.35547615121013 
1038	 0.354730677641164 
1039	 0.355112323071771 
1040	 0.356091826992971 
1041	 0.356410145250307 
1042	 0.356067471324078 
1043	 0.356166266212779 
1044	 0.355248338063186 
1045	 0.353195049973002 
1046	 0.351717655534514 
1047	 0.350718040130806 
1048	 0.349947395866787 
1049	 0.347882374512157 
1050	 0.346364996253411 
1051	 0.346400863401549 
1052	 0.346154144468611 
1053	 0.346515900559904 
1054	 0.345550666285373 
1055	 0.344063806504962 
1056	 0.341133869334693 
1057	 0.339176471255297 
1058	 0.336780766309486 
1059	 0.335426297401447 
1060	 0.334543447260891 
1061	 0.334457187997148 
1062	 0.335754871598209 
1063	 0.335894332040936 
1064	 0.33440902011127 
1065	 0.332644793904894 
1066	 0.330284747444812 
1067	 0.327298468595664 
